# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,sps,target_agent_return
168,1784663325.4504502,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.27469220757484436,-0.0005190045339986682,0.19522624020464718,1.4079640209674835,1682000,4604,13456,841,304.19147,0.04299017845187336,-0.007503204684326192,-2.779410518705845,312.85822,0.032391650311183184,-0.019521073045325466,-2.751557469367981,,,0.95,0.88,6.5093045387525255,5.1943106707556375,0.8356647502125629,,,38.636521679060905,
169,1784663585.1538303,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1849372237920761,-0.004719053162261844,0.0870094655547291,1.400441151112318,1692000,4622,13536,846,260.4604,0.01586756546748802,-0.013849488212144934,-2.783207006752491,310.65228,0.017260193737456575,-0.01265951975074131,-2.7646562829613686,,,0.95,0.88,5.515047566911589,5.111341768970072,0.8209427485754677,,,38.50546721188903,
170,1784663867.4298835,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.43185412883758545,-0.00014883396215736866,0.42378825740888715,1.4030659683048725,1702000,4652,13616,851,361.46927,0.040920004539657384,-0.015366798077593558,-2.7414929047226906,382.4295,0.04916144139133394,-0.0069154176890151575,-2.7961822375655174,,,0.95,0.88,6.127707720095179,7.405866047704633,1.1908286105716321,1.0,487.47192,35.42631414101319,487.47192
171,1784664126.6953988,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.02733367681503296,-0.01674078800715506,0.3002282530069351,1.4058494977653027,1712000,4671,13696,856,339.82416,0.02131511486368254,-0.016043699047258997,-2.755955494940281,365.49023,0.0329201741842553,-0.013903333136568108,-2.781987875699997,,,0.95,0.88,5.755477296012314,5.433856487045316,0.8884410023182693,,,38.570497268486704,
172,1784664386.6960144,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.11376262456178665,-0.0036783646792173386,0.09007389412727207,1.4105346165597439,1722000,4692,13776,861,357.46835,0.014930989185813814,-0.012093742567230947,-2.732843689620495,307.9067,0.021328038594219834,-0.009613733447622508,-2.7753547057509422,,,0.95,0.88,6.038685201084276,5.1787233717933505,0.7604233404861269,,,38.461447695636615,
173,1784664646.5215812,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.21115753054618835,-0.0002763640368357301,0.20765126263722777,1.4191251322627068,1732000,4706,13856,866,340.26477,0.016437409227364697,-0.011424863230786286,-2.7139212787151337,367.75098,0.02425092426710762,-0.023071582089414733,-2.732932783663273,,,0.95,0.88,5.055824044011297,4.476602752539764,0.7490864461875487,,,38.487359791976644,
174,1784664904.015626,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.00011803396046161652,-0.013019376376178116,0.1775689588394016,1.4173830263316631,1742000,4718,13936,871,356.51404,0.009193007994326763,-0.018338789464905858,-2.7548166438937187,319.4295,0.021551350509980693,-0.008145847513333138,-2.7780545130372047,,,0.95,0.88,6.062251280796789,5.687998801962972,0.9993974183742098,,,38.835849056099875,
175,1784665179.5743344,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.20251134037971497,-0.0029455123003572226,0.29644161846954376,1.4330138489603996,1752000,4730,14016,876,321.0855,0.016197567398194224,-0.009007540204038378,-2.7799292355775833,272.33377,0.03056332265259698,-0.001092844553568284,-2.746978648006916,,,0.95,0.88,4.7513652603843335,6.654594741116851,1.0810976406099353,1.0,490.53906,36.28990738895664,490.53906
176,1784665435.2043889,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.08577850461006165,-0.02292347140610218,0.08778913121204823,1.4347231797873974,1762000,4751,14096,881,334.18842,0.03318449977086857,-0.023732222368579414,-2.753030963242054,365.1157,0.01867168117314577,-0.02003049174527405,-2.748126119375229,,,0.95,0.88,6.903167656426456,5.943746191849196,1.173320047582549,,,39.11903281831917,
177,1784665690.6220365,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.22271105647087097,0.0007410148973576725,0.09793903771787882,1.4334174245595932,1772000,4769,14176,886,364.32562,0.017293960961978883,0.009263782791094854,-2.8005029633641243,348.63644,0.016159052815055475,-0.01284918201417895,-2.8012528270483017,,,0.95,0.88,5.941802866537064,5.453096836364377,0.9224987957943172,,,39.151560926859666,
178,1784665947.2892256,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.15499386191368103,-0.00014369888231158257,0.12848837178898975,1.428075172007084,1782000,4782,14256,891,343.44537,0.023336811223998666,-0.004159052462455293,-2.8165627121925354,365.5508,0.01645294393529184,-0.010574348612863105,-2.8247757628560066,,,0.95,0.88,5.605915922821559,5.3018184261963395,0.7341962262152457,,,38.96096154018932,
179,1784666204.169961,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.053971271961927414,-0.008986487518996,0.06858768581878394,1.4238752871751785,1792000,4801,14336,896,284.7973,0.03190004383213818,-0.008078356770056416,-2.818568430840969,318.60986,0.013786734722089022,-0.015094340056748479,-2.782263398170471,,,0.95,0.88,5.9296624511868,6.179825280989966,0.7732474394241093,,,38.928568908859184,
180,1784666477.9502652,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.23887883126735687,-0.002561930101364851,0.2854976721573621,1.4235140047967434,1802000,4814,14416,901,308.29758,0.032366751693189144,-0.010339007836591918,-2.7885246202349663,300.7861,0.02905887458473444,-0.02233553356563789,-2.773053303360939,,,0.95,0.88,5.375837201937056,6.069661254708637,0.7538360958868753,1.0,616.9641,36.52563803857278,616.9641
181,1784666732.682452,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.19207178056240082,-0.004717845004051924,0.24147631623782218,1.4186012670397758,1812000,4831,14496,906,374.17737,0.03139465762069449,-0.01578828083802364,-2.8301009088754654,311.80826,0.024714120518183336,-0.015506176658121262,-2.8481965363025665,,,0.95,0.88,5.47855506267932,6.4731828243312695,0.8120630141585399,,,39.256914652179454,
182,1784666991.1814556,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2495756447315216,-0.007418696652166545,0.03663263551425189,1.4265484549105167,1822000,4849,14576,911,361.50452,0.02048477396601811,-0.005190661147935316,-2.8009299263358116,307.20175,0.011813412420451641,0.0007828047455404885,-2.8168434724211693,,,0.95,0.88,6.5367141757211655,6.720051249201677,1.0295685499448126,,,38.68486854688914,
183,1784667250.7132728,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.07242442667484283,-0.017080322839319706,0.2196486663306132,1.4290187992155552,1832000,4877,14656,916,268.59344,0.045993105974048376,-0.009679030945335398,-2.8585337102413177,254.20499,0.02629773149965331,-0.013255626225145534,-2.852670155465603,,,0.95,0.88,5.18983459431219,4.886670288163895,0.9364281503505507,,,38.5309213303295,
184,1784667507.177316,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.288193941116333,-0.010629712836816907,0.3691425356082618,1.41701203212142,1842000,4896,14736,921,288.14197,0.02011174606741406,-0.009166646836092696,-2.9052463099360466,327.0818,0.03310694545507431,-0.013936529043348855,-2.8828884586691856,,,0.95,0.88,6.71293227830285,7.043615340838904,0.7849330868598416,,,38.99182083899326,
185,1784667780.8811882,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12169571220874786,-0.014457162811595481,0.13443568348884583,1.4174576438963413,1852000,4912,14816,926,309.93735,0.02878644719021395,-0.014786456762521993,-2.8792819753289223,326.59647,0.02064776830957271,0.0027703745457756668,-2.8771964758634567,,,0.95,0.88,5.813215129981124,7.429308334435006,1.0265104266373493,1.0,625.2326,36.535836606917314,625.2326
186,1784668034.7009072,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.3463571071624756,-0.000515833031386137,0.04641562310280278,1.4056820720434189,1862000,4930,14896,931,341.52997,0.025696066964883357,-0.021785952558275312,-2.868716686964035,307.06705,0.0123680835677078,-0.01245151548209833,-2.883028917014599,,,0.95,0.88,5.042198990485199,8.601317236221693,0.8418831178947931,,,39.3980423910837,
187,1784668289.2571738,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.09407942742109299,0.0005103802541270852,0.2782547774259001,1.399818230420351,1872000,4944,14976,936,368.1363,0.01043759981985204,-0.0035129705793224275,-2.8158436566591263,342.41016,0.029861005255952477,-0.008498026283632498,-2.8669980987906456,,,0.95,0.88,7.3755442313534765,5.475452860089348,1.1623592520531512,,,39.284045627448826,
188,1784668547.021503,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.06214815378189087,0.00024047971237450838,0.08390281943138689,1.4041130729019642,1882000,4961,15056,941,353.79272,0.028830010385718197,-0.008911934557545464,-2.8399113044142723,342.9109,0.018699974374612793,-0.014766059444809798,-2.858253203332424,,,0.95,0.88,6.62536878794614,6.63635162339768,0.6332115388950743,,,38.79512844271524,
189,1784668801.8745797,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.017719466239213943,-0.000322608626447618,0.027405188884586096,1.4120103158056736,1892000,4971,15136,946,343.1354,0.02361826814012602,-0.005350458199245622,-2.850495807826519,379.46893,0.009428715100511909,-0.010484181419997185,-2.9103834107518196,,,0.95,0.88,4.973410912648276,6.519018388283854,0.669867619161286,,,39.238292784016224,
190,1784669080.745551,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.42148733139038086,-0.001134899677708745,0.33878016471862793,1.4085936099290848,1902000,4995,15216,951,254.33992,0.043747212330345064,-0.00381179593023262,-2.8146030083298683,351.29727,0.038149981934111565,-0.014694707024318632,-2.8152681663632393,,,0.95,0.88,5.284511358760733,5.589175158306537,1.1659750482070996,1.0,595.3597,35.85887761373762,595.3597
191,1784669334.3915553,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.38415753841400146,-0.0011004728730767965,0.022225877386517823,1.4156231172382832,1912000,5006,15296,956,342.71478,0.011296680517261848,-0.016301495761581464,-2.9073102548718452,344.9309,0.010904319089604542,-0.011043654918466927,-2.872406430542469,,,0.95,0.88,6.084105470318898,7.087593636533604,0.7586528896058445,,,39.42502472735999,
192,1784669591.1913958,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04325972497463226,0.00042708870023489,0.22387797603732906,1.419105052947998,1922000,5028,15376,961,231.62851,0.028914046357385814,0.008075015368376626,-2.9002480134367943,324.78616,0.02633958903606981,-0.007702656366745941,-2.877342499792576,,,0.95,0.88,7.201602615589254,4.754325502718701,1.0099716564079737,,,38.940836497283264,
193,1784669847.2909586,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.4051975607872009,-0.0006190818967297673,0.4156760787591338,1.4197908006608486,1932000,5057,15456,966,358.56363,0.042990526591893286,-0.002783630148769589,-2.860025145113468,233.06914,0.04112927598180249,-0.005924153714659042,-2.865555167198181,,,0.95,0.88,6.7399696014141215,6.71357925372394,1.082767408572516,,,39.047311462976985,
194,1784670104.103342,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.003013886511325836,-0.0029941125394543633,0.13272859039716423,1.4152595102787018,1942000,5069,15536,971,336.61856,0.03159042482730001,-0.0059786278729916376,-2.8925211280584335,301.54077,0.01660108639043756,-0.003143232945149066,-2.82068732380867,,,0.95,0.88,6.415183481772503,5.841896564321161,0.8740188742672529,,,38.93893229577925,
195,1784670379.9900708,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0974901095032692,0.0007920588832348585,0.09145772687043063,1.4185487516224384,1952000,5085,15616,976,266.397,0.013209433876909316,-0.01822344525862718,-2.86414110660553,339.48935,0.012222314646351151,-0.016606647157914267,-2.8258195891976357,,,0.95,0.88,6.063172565422734,4.555545420768124,0.8827351569011035,1.0,619.8313,36.246759891326946,619.8313
196,1784670638.8146887,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.3186306357383728,0.0001247720792889595,0.06136657879687846,1.4200213849544525,1962000,5095,15696,981,287.47244,0.008214976987801492,0.0010317154542462958,-2.827714189887047,304.99188,0.009319563308963552,0.0019835488938042545,-2.8118737936019897,,,0.95,0.88,7.211392172984304,6.678965595092755,1.1221308322445973,,,38.63620178044793,
197,1784670895.937469,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.26523154973983765,0.003951315185986459,0.2975236247293651,1.4138533174991608,1972000,5107,15776,986,328.2922,0.023204098833957687,-0.009894674327370012,-2.7857702150940895,289.3782,0.025931027543265373,-0.011922071381377464,-2.847912512719631,,,0.95,0.88,4.979982575065702,6.364423095751816,1.4107196363991026,,,38.89192472755264,
198,1784671148.7521012,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.15582409501075745,-0.01056834147311747,0.3013957712100819,1.417286042124033,1982000,5115,15856,991,328.00204,0.014663653448224068,-0.003599190167733468,-2.831258364021778,269.20343,0.02727954968577251,-0.017915996868396178,-2.849298804998398,,,0.95,0.88,6.155756002085166,5.704991813178207,0.876372928720331,,,39.55467269536621,
199,1784671407.0246878,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.139269158244133,-0.01201168610714376,0.16078817861853167,1.414667695760727,1992000,5134,15936,996,339.49417,0.015734976448584348,-0.011348162928698002,-2.881421871483326,352.00223,0.020395674626342952,0.0009454554383410141,-2.859373763203621,,,0.95,0.88,7.041333256303555,6.02290450634361,0.8108640786647263,,,38.71878702684724,
200,1784671688.100224,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1450972855091095,-0.024805476423352957,0.15750645147636533,1.4209946617484093,2002000,5154,16016,1001,254.61919,0.017146818951005116,-0.012107997293242079,-2.919240765273571,356.50827,0.02093990339199081,-0.01888602861436084,-2.8973000571131706,,,0.95,0.88,6.274860585576628,6.017997090635911,1.1087950228242334,1.0,646.57007,35.577621216209614,646.57007
201,1784671943.2282836,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.4792326092720032,-0.008615169499535114,0.4351405892521143,1.4144721925258636,2012000,5176,16096,1006,299.92957,0.03781427466310561,0.007895490787632298,-2.96774410456419,283.87698,0.0457710693590343,0.0016622271941741928,-2.9703234806656837,,,0.95,0.88,7.760926299573194,5.918364329728159,1.1165873172481975,,,39.196005312356064,
202,1784672197.147249,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2587764859199524,0.0006387096364051104,0.13233031280105934,1.4165529757738113,2022000,5194,16176,1011,311.9827,0.026497904385905713,-0.009113832249568077,-2.9420083835721016,233.72478,0.017487901262938976,-0.0034892854528152384,-2.9171346724033356,,,0.95,0.88,5.520197019696296,7.110862569037159,1.0991612027551159,,,39.38263934796802,
203,1784672453.1829317,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.23182424902915955,-0.004347687354311347,0.35863086581230164,1.4154596291482449,2032000,5223,16256,1016,335.31863,0.020346649253042415,-0.010266589386446867,-2.937096454203129,366.20074,0.040684754378162324,-0.0031860097296885215,-2.9261583015322685,,,0.95,0.88,7.095734256430566,5.56582145069482,0.9192103495848507,,,39.05705588991806,
