# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,target_agent_return,target_solved_rate,sps
17,1784900790.9813972,,4.511074797483161,,3.994037862867117,,7.919911798089743,,1.1309243383584544,,2.9141717543825507,,1.8686737527605146,,3.571939542889595,,5.4375,0.0,0.0,0.0,0.0,2818048,3612,1376,86,-98.24414,0.09489041606429964,-0.0013131759405951016,4.328392353653908,0,0.0,0.0,0.0,,,0.5356998920581134,0,0,0.0,-97.406906,-97.40690612792969,0.0,3134.599827842285
18,1784900844.454446,,3.687405191012658,,3.966395598836243,,6.880619986914098,,1.8022423535148846,,3.557959020254202,,1.6393127420451492,,3.4885636752005666,,4.5625,0.0,0.0,0.0,0.0,2981888,3817,1456,91,-98.19352,0.09954487613867968,-0.0018211402813903988,4.270072799921036,0,0.0,0.0,0.0,,,0.560406743850784,0,0,0.0,-96.715416,-96.71541595458984,0.0,3063.9733459458625
19,1784900897.9515812,,4.740866469219327,,3.1553529016673565,,6.867843084037304,,1.644474130589515,,3.3421072782948613,,1.431310486223083,,3.208127999678254,,5.625,0.0,0.0,0.0,0.0,3145728,4006,1536,96,-97.65705,0.09628617740236223,-0.0009487044619163499,4.225189816951752,0,0.0,0.0,0.0,,,0.5573553949981778,0,0,0.0,-94.52197,-94.52197265625,0.0,3062.5944797214165
20,1784900954.091001,,3.7580473156413063,,3.797591612674296,,7.4034508690238,,1.4788642994244583,,2.954071364365518,,1.8724230595398694,,4.045931585133076,,5.8125,0.0,0.0,0.0,0.0,3309568,4206,1616,101,-97.789185,0.09751764240209013,-0.0006552136939717457,4.137981915473938,0,0.0,0.0,0.0,,,0.5950528659500369,0,0,0.0,-95.021286,-95.02128601074219,0.0,2918.4480254912346
21,1784901004.5378172,,4.6622757986187935,,3.3708301698789,,6.941302139312029,,1.3397779793012887,,3.178715854883194,,1.7664521583355963,,3.8909859489649534,,5.1875,0.0,0.0,0.0,0.0,3473408,4397,1696,106,-97.92436,0.11949193682521582,-0.0014500629651593045,4.041945239901542,0,0.0,0.0,0.0,,,0.6223865475186673,0,0,0.0,-93.6556,-93.65560150146484,0.0,3247.777486690408
22,1784901061.10405,,4.595102689636406,,4.094676990061998,,6.646580146625638,,1.0757259909587447,,3.2908396515995264,,1.4641102788937133,,3.4990657726302743,,4.875,0.0,0.0,0.0,0.0,3637248,4572,1776,111,-96.91776,0.11354651795700192,-0.0004977845994289965,3.954346111416817,0,0.0,0.0,0.0,,,0.6625115990892668,0,0,0.0,-91.50127,-91.50126647949219,0.0,2896.428288471057
23,1784901112.0779555,,4.863121740054339,,3.809923153021373,,7.202959582209587,,1.8902794213499874,,3.5911578638479114,,0.8509845030494034,,2.9024479095824063,,4.25,0.0,0.0,0.0,0.0,3801088,4734,1856,116,-96.31107,0.10053439259063453,-0.0019630891969427467,3.8377301767468452,0,0.0,0.0,0.0,,,0.6446664322607925,0,0,0.0,-90.750046,-90.75004577636719,0.0,3214.192082710859
24,1784901163.460137,,6.009748373180628,,3.2144952315138653,,7.557827550917864,,1.7097226163605228,,3.295655739493668,,1.8763722525909543,,3.4351328131742775,,4.8125,0.0,0.0,0.0,0.0,3964928,4889,1936,121,-96.49079,0.09611931534018367,-0.0003046682206331752,3.734568376839161,0,0.0,0.0,0.0,,,0.7002475573403624,0,0,0.0,-89.26831,-89.268310546875,0.0,3188.6551114432323
25,1784901215.2426996,,5.908506095875055,,2.6912992414509063,,6.047534761019051,,0.9691301333805313,,3.475256604142487,,2.05214012239594,,3.819598159752786,,4.4375,0.0,0.0,0.0,0.0,4128768,5046,2016,126,-93.31108,0.11144537008367479,-0.0019454467288596788,3.6309445396065714,0,0.0,0.0,0.0,,,0.672843684536627,0,0,0.0,-91.25154,-91.25154113769531,0.0,3163.9985369498045
26,1784901268.1437867,,4.089262941852212,,3.9930669631576166,,6.880362303927541,,1.792112437542528,,3.2033881871029735,,1.4101784621016122,,4.0552878100425005,,5.8125,0.0,0.0,0.0,0.0,4292608,5193,2096,131,-91.967705,0.11079717236571014,-0.0023472781213058624,3.505620023608208,0,0.0,0.0,0.0,,,0.6928491477097569,0,0,0.0,-86.90953,-86.90953063964844,0.0,3097.10156684337
