# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
14,1784616854.762931,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.453670849092305,,5.3097668080590665,,9.277614399790764,,0.631376656703651,,3.656400925014168,,1.692127242917195,,4.7273438652046025,,7.375,-0.5370822548866272,-0.0073712849989533424,0.12590478570200503,1.4697997905313969,2326528,5112,1136,71,-87.37869,0.013102073047775775,-0.0006770941792638042,2.3352415055036544,-79.2198,0.037341171968728305,-0.0017798946799302939,2.490396386384964,,,0.95,0.85,1.029418800115383,1.0155281192022347,0.7961558481627273,0.0,-84.23442,2601.1614346043416,-87.37869
15,1784616921.5773501,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.68087459448725,,6.80821745749563,,9.969740007072687,,1.2580137988552451,,4.292718829587102,,2.319354442646727,,5.0,,8.75,-0.8721258640289307,0.0001801945036277175,0.24625126831233501,1.4736114963889122,2490368,5528,1216,76,-94.456825,0.011569887943915091,-0.0009216878010192886,2.0671986117959023,-87.78984,0.07336339405737817,-7.821874169167131e-05,2.21697236597538,,,0.95,0.85,1.0040300327640534,1.015448950165346,0.7091488620358913,0.0,-76.68368,2452.1655186231296,-94.456825
16,1784616985.4233725,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.564041413366795,,5.480232436209917,,9.322494473773986,,0.7939015210140496,,3.708982346812263,,1.8553599282167852,,4.805069388730772,,7.625,-0.9023308753967285,0.000590444658882916,0.1037281391909346,1.478007435798645,2654208,5930,1296,81,-78.52663,0.00911960051744245,-0.0004485355719225481,1.7855221770703793,-88.68401,0.03580191642977297,-0.0003762394801015034,1.9803534358739854,,,0.95,0.85,1.1494556987924043,1.0611816288174811,0.6813956690389489,0.0,-80.57793,2566.1743643585182,-78.52663
17,1784617046.2219694,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.161718047456816,,5.422346479026601,,9.204846600070596,,0.7459498750977218,,3.681519243866205,,1.6686318079009652,,4.664985634852201,,7.5,-0.3850560188293457,-0.004251678823493421,0.15329716517589986,1.4717674180865288,2818048,6263,1376,86,-66.9514,0.007625980232842266,-0.0008422036378760822,1.547000305354595,-87.97027,0.027817989396862686,-0.00038755435307393784,1.707228607684374,,,0.95,0.85,1.2459127307015607,1.3296645252703594,1.0239851585034438,0.0,-101.01636,2694.7987952186704,-66.9514
18,1784617106.3948565,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.041144232265651,,5.903213743120432,,9.821122283232398,,0.9551868122071028,,3.976045377086848,,1.8659217529930174,,4.9326516629662365,,7.9375,-0.7617877125740051,-0.0021608832175843418,0.1153710272628814,1.4757779091596603,2981888,6568,1456,91,-77.15722,0.007815580270835199,-0.001003328929800773,1.2989730536937714,-89.83875,0.037203060078900306,-0.0003085186574026011,1.4885042145848275,,,0.95,0.85,1.188067840332765,1.1210534846750697,0.4928933113917399,0.0,-81.000496,2722.8216736307963,-77.15722
19,1784617166.2377398,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.158759569749236,,5.3253176072612405,,9.224262197501957,,0.6912453244440258,,3.6733316434547305,,1.5549665512517095,,4.674811033066362,,7.25,-0.755405843257904,-0.0009703701362013817,0.1041220324113965,1.4790883883833885,3145728,6859,1536,96,-55.345284,0.005406046540883835,-0.00020456522615859286,1.0535845145583154,-85.075066,0.02079067795420997,-0.0001457990103517659,1.2397085905075074,,,0.95,0.85,1.3902141149829117,1.4166791401822825,1.215741379765426,0.0,-79.67696,2737.8362820234547,-55.345284
20,1784617226.7520761,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.82988284388557,,6.598975930130109,,9.998662281199358,,1.4104291688418016,,4.389955237042159,,2.361548532731831,,4.977794006932527,,8.5,-1.3040980100631714,0.0005760565400123596,0.48904485953971744,1.4850086607038975,3309568,7178,1616,101,-55.759605,0.005733767853234895,-0.0004706207750132307,0.7946911200881004,-89.17755,0.06001992274541408,-1.4383919187821448e-05,0.9857590440660715,,,0.95,0.85,1.3963096637323633,1.132001871439014,0.9281988431590426,0.0,-88.14198,2707.4545773106142,-55.759605
21,1784617288.090939,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.18996090721339,,5.193227980285883,,9.271476664580405,,0.612379320897162,,3.5485940240323544,,1.680407621897757,,4.590163590153679,,7.0625,-1.0502996444702148,0.00032802403438836336,0.19504216453060508,1.4922828562557697,3473408,7532,1696,106,-53.060497,0.0062184017660911195,0.00020470799354370682,0.5707998875528574,-86.4592,0.0313230961561203,-0.0007032765584881418,0.7754702176898718,,,0.95,0.85,1.5179423943992225,1.3153421023112788,1.70606280227901,0.0,-80.65861,2671.063399267948,-53.060497
22,1784617349.8829348,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.321871349588037,,6.160753990989178,,9.697757167741656,,1.0621614325791597,,4.0389517499133945,,1.9265994885063265,,4.865116018801928,,7.9375,-1.0519442558288574,0.00038817781023681164,0.3618239853531122,1.4866236820816994,3637248,7948,1776,111,-61.77108,0.006204879336291924,0.00040961157355923206,0.35047068186104297,-89.59145,0.03779697142308578,-0.0006035986662027426,0.5555439475923777,,,0.95,0.85,1.5486482046589107,1.404805517610113,1.1896105235677537,0.0,-84.68834,2651.477949572116,-61.77108
23,1784617409.91263,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.592045509722084,,6.300590441329405,,9.968686573207378,,1.2467008804669604,,4.323956775013357,,2.222814666107297,,4.999470867507625,,8.375,-0.6025843024253845,-0.0013492845464497805,0.1366982142208144,1.4901974946260452,3801088,8297,1856,116,-48.43346,0.007473519009363372,0.0012061649424140342,0.16754264216870068,-82.9233,0.034732760477345435,-0.0008914000405638945,0.33740608356893065,,,0.95,0.85,1.5937758815295453,1.5631161661563886,0.656709480288514,0.0,-84.17777,2729.3158148217303,-48.43346
24,1784617470.765685,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.507968923076987,,5.765153465792537,,9.289314441382885,,0.7897326303645968,,3.937676714733243,,1.886382368800696,,4.67496116028633,,7.8125,-0.5813215970993042,-0.011427466757595539,0.0712861402425915,1.5018537528812885,3964928,8638,1936,121,-46.524345,0.0049758538661990315,0.0009226401714840903,-0.024589620530605316,-81.239716,0.023792225698707627,-0.00014077760279178618,0.12589430585503578,,,0.95,0.85,1.721618107441794,1.645059626446758,0.6643275369211513,0.0,-55.8263,2692.3874744024993,-46.524345
25,1784617531.195272,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.814936422975734,,6.816650425782427,,9.958806150592864,,1.3484598803333938,,4.249181921128184,,2.376434369944036,,4.982963972259313,,8.75,-1.1359624862670898,-0.0006278044311329722,0.21636086888611317,1.50251991674304,4128768,9000,2016,126,-45.096157,0.006348747466108762,0.0007525700420956127,-0.19179308824241162,-86.50781,0.038276188762392846,0.0005139439163031057,-0.06855582147836685,,,0.95,0.85,1.7305103948150033,1.7139495182740956,1.0874373718803358,0.0,-90.00576,2711.2541085374287,-45.096157
26,1784617591.0828943,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.268435193225741,,5.392893900163472,,9.283949751406908,,0.6916777170263231,,3.7401833524927497,,1.6572384242899716,,4.622684315778315,,7.5,-1.1318259239196777,-0.002235288266092539,0.203068139962852,1.5078489296138287,4292608,9287,2096,131,-55.296642,0.00877431279513985,0.0010700505081331357,-0.36062322836369276,-85.74969,0.03328285451279953,0.0013958087234641424,-0.23658330012112855,,,0.95,0.85,1.7114521328672616,1.6053817441425053,1.0375878848283513,0.0,-91.84007,2735.7936253073926,-55.296642
27,1784617654.8064039,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.550544856581837,,5.535543746314943,,9.561084688117262,,0.8274703684728593,,4.035896483575925,,1.942577407691715,,4.832528501632623,,7.8125,-0.7522902488708496,-0.0057552489306544885,0.03199788820347749,1.5164232514798641,4456448,9569,2176,136,-51.10565,0.008164326980477199,0.001807659712358145,-0.509031686373055,-84.83782,0.015243465406820178,0.0012184406004962511,-0.37916589323431255,,,0.95,0.85,1.8840348311314663,1.9341898063605236,0.48984370043797765,0.0,-55.396355,2571.105912881605,-51.10565
28,1784617715.600787,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.636426848126575,,6.479917091317475,,9.907420385628939,,1.1427928747143596,,4.064396993548144,,2.2220526775345206,,4.975193138932809,,8.1875,-0.4069124460220337,-0.0002792025334201753,0.20884105516597629,1.5253609642386436,4620288,9831,2256,141,-33.115204,0.0037493385665584356,0.0018980105945956894,-0.6675251495093107,-89.63654,0.026345741795375945,0.0012377634429867612,-0.524003628641367,,,0.95,0.85,2.0961695121699973,1.808894075596151,1.2923458295519117,0.0,-69.64134,2694.9844440692304,-33.115204
29,1784617776.1876874,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.498625389300287,,5.598601484729443,,9.4783148271963,,0.7599932188168168,,3.763302566949278,,1.821550257736817,,4.729030392540153,,7.3125,-0.8074087500572205,-0.0013754924584645778,0.08336254942696542,1.5298845916986465,4784128,10086,2336,146,-55.92153,0.006946030014660209,0.0015748708217870444,-0.8188207730650902,-67.54439,0.016897698759566992,0.0017069905370590277,-0.7110184907913208,,,0.95,0.85,2.0226143466740374,2.2508338814604896,0.5646779380348039,0.0,-53.789875,2704.2158205839246,-55.92153
30,1784617837.3837392,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.645035197259858,,6.326121233869344,,9.9941935648676,,1.1996508478187025,,4.254849416203797,,2.0753672364517115,,4.963569444837049,,8.375,-2.009160041809082,-0.0012456512777134776,0.7092832010239363,1.5345655232667923,4947968,10418,2416,151,-42.05846,0.006670534415752627,0.0017665832056081854,-0.9881823364645242,-87.775475,0.03357972067315131,0.0016505521256476642,-0.8536632481962443,,,0.95,0.85,2.1991751958345955,2.1062864224013063,1.4959151019863772,0.0,-85.6529,2677.297797020248,-42.05846
31,1784617899.6514332,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.354849020019174,,6.408758033066988,,9.844086897559464,,1.266389412805438,,4.3215969549492,,2.323928350582719,,4.923229642212391,,8.625,-1.373071551322937,-0.0008938799146562815,0.3850430818274617,1.542029894888401,5111808,10777,2496,156,-27.869473,0.004136446899792645,0.00275594712147722,-1.1461820796132087,-77.72353,0.0208321493701078,0.001208346599014476,-1.0143683135509491,,,0.95,0.85,2.3567016412937734,2.0276129426423366,0.578739502129236,0.0,-69.16853,2631.2201867054177,-27.869473
32,1784617962.6558306,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.960136763053015,,6.087104332342278,,9.717788012698293,,0.9020696457009763,,4.049742439237889,,1.9948089039244223,,4.883582811802626,,7.9375,-0.5827382206916809,-0.005390140402596444,0.11305690789595246,1.5399865545332432,5275648,11114,2576,161,-38.16232,0.0059454521702718924,0.0016352682527212893,-1.3233567140996456,-77.59395,0.014125311659881845,0.0022375110740540547,-1.174243474751711,,,0.95,0.85,2.2782566583922432,2.5715153582968195,0.8343165457287913,0.0,-66.49565,2600.4552132033687,-38.16232
33,1784618024.9592957,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.411122240824625,,6.339211875805631,,9.85561827942729,,1.2611600565724075,,4.124357328752012,,2.3039559683093103,,4.984346902463585,,8.3125,-1.2420682907104492,-0.00230808142805472,0.33266592118889093,1.5300188101828098,5439488,11479,2656,166,-39.1045,0.004182742595730815,0.0021422818732389714,-1.4974150970578193,-77.8769,0.02220954545191489,0.003597410224028863,-1.3435377135872841,,,0.95,0.85,2.5541929541213113,2.487124116638835,0.8275097485094787,0.0,-71.29442,2629.7045497932136,-39.1045
34,1784618087.0214672,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.478793969377875,,6.017358347540721,,9.889746183529496,,1.060189409297891,,4.123614829033613,,2.1929791755974293,,4.92329876232543,,8.4375,-1.8616667985916138,-0.028371184947900474,0.5839630225673318,1.5232609398663044,5603328,11844,2736,171,-29.22195,0.0073356322056497445,0.0023559394394396804,-1.6129289440810681,-90.37917,0.03126345380442217,0.0007751849290798419,-1.5192304104566574,,,0.95,0.85,2.4513768036328356,2.540074988321598,1.23491403259297,0.0,-67.27928,2639.934865310887,-29.22195
35,1784618148.6287065,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.612742327153683,,6.241365840192884,,9.886657720780931,,1.4145268148276955,,4.1601827868726104,,2.226844470249489,,4.925128349568695,,8.375,-1.2233750820159912,0.001533962960820645,0.30663693114183843,1.519869465380907,5767168,12132,2816,176,-39.954502,0.005685374594759196,0.0020645078606321477,-1.749871315062046,-74.4236,0.01613695772830397,0.0030914432427380234,-1.6418204300105572,,,0.95,0.85,2.6087679989489403,2.5747621694629204,0.8271789786195531,0.0,-67.226036,2659.4277979561944,-39.954502
36,1784618210.9114296,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.457466111518443,,6.164113933686167,,9.829267847817391,,1.1443949786480516,,3.965271284803748,,1.9192439310136251,,4.81679823435843,,8.25,-0.9301228523254395,-0.0038768986123614013,0.21923896297812462,1.5178469344973564,5931008,12456,2896,181,-30.779083,0.005242118833120912,0.002777388104732381,-1.864092767238617,-78.04236,0.036024462711066005,0.002821970384684391,-1.7448968045413493,,,0.95,0.85,2.7775163796765243,2.5899710992529235,0.6017013565697721,0.0,-70.93877,2630.583675470922,-30.779083
37,1784618275.3605347,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.141354889143258,,5.896894471719861,,9.819302738644183,,1.008276415988803,,4.132175799575634,,1.9975892305374146,,4.899316526483744,,8.0625,-0.7410060167312622,0.0001436791499145329,0.1179731572046876,1.530328568071127,6094848,12775,2976,186,-27.243328,0.005410948947246652,0.0033715300451149233,-1.9906864054501057,-80.65975,0.034170397697016595,0.003197996332164621,-1.883975911140442,,,0.95,0.85,2.878993279366498,2.810746127577554,0.8476701900466284,0.0,-77.36587,2542.1658553367993,-27.243328
38,1784618338.6894364,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.903703305171803,,5.8436251629609615,,9.584231997840106,,0.8222870947793126,,3.723223401408177,,1.6751117864623666,,4.694418590748683,,7.8125,-0.6796172857284546,-0.002588982693850994,0.10513976123183966,1.5435761287808418,6258688,13105,3056,191,-25.563631,0.004529833915876224,0.0036578803788870572,-2.094154606759548,-63.85866,0.01775112224277109,0.0027014142426196484,-2.0077226385474205,,,0.95,0.85,3.046014384183178,3.0199026278292207,0.6879590829150328,0.0,-86.39866,2587.123368530249,-25.563631
39,1784618402.6773918,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.608204873860814,,6.594651267980225,,9.963160174665973,,1.3122281370451674,,4.307561445981264,,2.2453676792792976,,4.975600024219602,,8.5,-1.270092248916626,-0.002214974374510348,0.31988597055897117,1.5528007671236992,6422528,13423,3136,196,-30.544855,0.007902353926328941,0.0033806588675361128,-2.2392447888851166,-79.054085,0.029218869213946164,0.0032999720395309852,-2.146755465865135,,,0.95,0.85,2.9596424556652585,3.118590306913307,0.6467688792201476,0.0,-77.82963,2560.4833358769647,-30.544855
40,1784618469.0364294,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.80493424506858,,6.000587469723541,,9.65651058012736,,0.99216742021963,,4.018191300099716,,2.1103165559470654,,4.833476863801479,,7.9375,-0.7295327186584473,-0.019371728412806988,0.0844540384132415,1.5540628284215927,6586368,13806,3216,201,-32.331226,0.006022939328977373,0.003350382297503529,-2.3559889063239097,-80.54054,0.01977909602574073,0.0028425558484741487,-2.2651373878121377,,,0.95,0.85,3.0904084097183424,3.3502309749446986,0.9126310334156985,0.0,-54.872143,2468.994288648629,-32.331226
41,1784618533.8202806,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.683550572721288,,5.429762402549386,,9.378333805128932,,0.7556532600428909,,3.9222928690724075,,1.792999483179301,,4.811109726782888,,7.875,-0.8488649129867554,-0.0029925255512353033,0.1769013018347323,1.5614162795245647,6750208,14058,3296,206,-26.467106,0.005035070308076683,0.0046251226653112095,-2.4669918760657312,-61.24703,0.02494085204671137,0.001784158038208261,-2.335380333662033,,,0.95,0.85,3.4198243035888396,2.9848086250038746,0.5397021266712281,0.0,-74.363014,2529.0260887090903,-26.467106
42,1784618598.2460208,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.516496978423675,,5.588361394125968,,9.462596716359258,,0.8995842049480416,,3.666912560351193,,1.817169435787946,,4.817600971553475,,7.5,-0.8651129007339478,0.00034093810245394707,0.12592215475160629,1.5690583512187004,6914048,14376,3376,211,-54.246227,0.014944350870791823,0.004110956292424817,-2.5258647322654726,-74.83569,0.016576160857221113,0.002969816030235961,-2.4551539316773416,,,0.95,0.85,3.608787604492997,3.1198474152485196,0.6785239982289426,0.0,-60.9564,2543.0808965837095,-54.246227
43,1784618660.6329467,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.733855360536836,,5.770228295645211,,9.525348858907819,,0.8000015347497538,,3.8868579529225826,,2.1456263305153698,,4.727702421601862,,7.5625,-0.6917176246643066,0.0002979048585984856,0.06811547710094601,1.5700399912893772,7077888,14613,3456,216,-23.539139,0.007285134558333084,0.006131324777379632,-2.6284960761666296,-62.23342,0.012736079268506728,0.004126532465306809,-2.521872800588608,,,0.95,0.85,3.3857077281021923,3.2626287334900907,0.652014164218651,0.0,-68.75065,2626.189711585194,-23.539139
44,1784618727.2472584,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.579304991289973,,6.7535880552604795,,9.926583413034678,,1.2702579548349604,,4.1049058065982535,,2.401550496695563,,4.987162647070363,,8.5625,-0.9521422982215881,-0.0036837974039372057,0.17683386988937855,1.5705095306038857,7241728,14984,3536,221,-22.553045,0.006124554616690148,0.005703810714476276,-2.7307122513651847,-57.679993,0.015799713175510988,0.003650433697475819,-2.6448494344949722,,,0.95,0.85,3.5230370536072853,3.1188597809376963,0.661647825730626,0.0,-38.923653,2459.535701967807,-22.553045
45,1784618792.6529806,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.805697661475278,,5.58765566337388,,9.65020395629108,,1.0382310708519071,,4.043020677752793,,2.0591791751794517,,4.896810505539179,,8.1875,-0.801975429058075,0.0006990930996835232,0.1607624194584787,1.575195960700512,7405568,15271,3616,226,-19.108414,0.00450728565629106,0.004882742160407361,-2.839248350262642,-42.510014,0.014234584805672057,0.003241962834727019,-2.7365167886018753,,,0.95,0.85,3.629216716141248,3.1505229188817,0.6463936254624175,0.0,-44.48974,2504.976558907308,-19.108414
46,1784618857.5558445,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.54296762496233,,6.6193692069500685,,9.955883845686913,,1.3206325178034604,,4.350974061060697,,2.2621907562715933,,4.9481633473187685,,8.5625,-1.567264199256897,-0.00454427907243371,0.4448479008860886,1.583382435142994,7569408,15527,3696,231,-30.763083,0.005690462794154883,0.004448686134128366,-2.933351729810238,-90.05599,0.018981954216724262,0.0037817576710949654,-2.861003579199314,,,0.95,0.85,3.709545390786262,3.5507654168422462,0.600065535712706,0.0,-71.99602,2524.386703081036,-30.763083
47,1784618922.7197893,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.654884957708418,,6.559255977394059,,9.958280090242624,,1.2665053489618003,,4.433206527493894,,2.4062505871988833,,4.965912906453013,,8.5,-1.0237730741500854,0.001129174546804279,0.33019814267754555,1.584285143762827,7733248,15852,3776,236,-40.414932,0.005506203233380802,0.004968805574026192,-2.996582555770874,-82.181114,0.01952457268489525,0.003422976704314351,-2.9405236050486563,,,0.95,0.85,3.7304859005689592,3.478006644347849,0.9643524623989053,0.0,-42.707367,2514.2750299726745,-40.414932
48,1784618988.6347206,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.847583985887468,,5.6664976589381695,,9.579359779134393,,0.8182580051361583,,3.8691615269635804,,1.7772400784306228,,4.82691094186157,,7.5,-0.5093568563461304,-0.0014738388126716018,0.3010978065431118,1.5879368782043457,7897088,16133,3856,241,-20.298021,0.006855701348104049,0.006302002043958055,-3.0697782933712006,-79.41237,0.02730623692041263,0.0033250110616791064,-3.0148700729012488,,,0.95,0.85,3.7259895380505186,3.3955245983191205,0.6841042652589168,0.0,-42.570515,2485.6291460966636,-20.298021
49,1784619051.584326,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.8217578968033195,,5.915687046042876,,9.445176392327994,,0.7477009851136245,,3.8151406969409436,,1.77205881010741,,4.783473988529295,,7.625,-0.7078194618225098,-0.01262003747979179,0.21653994196094573,1.5893434397876263,8060928,16373,3936,246,-71.890236,0.009171964743291027,0.0052542850506142715,-3.1535903453826903,-43.806683,0.010694765837979504,0.004334411009767791,-3.0784295067191123,,,0.95,0.85,3.585480291186555,3.5501739458654265,0.8219057583414752,0.0,-69.49306,2602.7154825616726,-71.890236
50,1784619114.5394993,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.063148736022413,,5.921054164646193,,9.64321397524327,,0.7542883800342679,,3.9669008888304234,,2.028020381985698,,4.893461619038135,,7.9375,-1.3296525478363037,-0.007199285551905632,0.2411625970271416,1.5885583274066448,8224768,16652,4016,251,-87.83468,0.00808194059645757,0.004276879434473813,-3.1819966778159143,-65.92204,0.019797975133405997,0.0032796670209791047,-3.1375705510377885,,,0.95,0.85,3.6661962258519374,3.2991693404333042,0.7070139719957909,0.0,-64.071915,2602.4853350907233,-87.83468
51,1784619177.6771402,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.450070218765177,,5.739579745102674,,9.643693482503295,,1.0690329065546393,,4.104738469235599,,1.9332455069525167,,4.890450009144843,,7.75,-1.0096973180770874,-0.0032424842938780785,0.2359440908767283,1.5857887156307697,8388608,16906,4096,256,-57.487694,0.0070903334359172735,0.004703111955313944,-3.236745148897171,-83.51375,0.014576528835459613,0.004972859207191505,-3.167135772109032,,,0.95,0.85,3.699831399176277,3.4642816851465397,0.7204393479322431,0.0,-47.85018,2594.9663048877064,-57.487694
